사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20241009,경부선,명학,4686,4555,20241012
20241009,경부선,안양,17007,16786,20241012
20241009,경부선,관악,5697,5452,20241012
20241009,경부선,석수,6262,5870,20241012
20241009,경부선,금천구청,8108,7921,20241012
20241009,경부선,가산디지털단지,7311,8399,20241012
20241009,경부선,구로,12505,12869,20241012
20241009,경부선,신길,5786,5017,20241012
20241009,경부선,신도림,2812,3210,20241012
20241009,경부선,영등포,36912,37150,20241012
20241009,경부선,대방,6105,6774,20241012
20241009,경부선,노량진,9675,8940,20241012
20241009,경부선,용산,40196,40267,20241012
20241009,경부선,남영,5953,6193,20241012
20241009,경부선,서울역,7915,2474,20241012
20241009,경강선,성남,636,660,20241012
20241009,경강선,여주,2943,3095,20241012
20241009,경강선,세종대왕릉,472,577,20241012
20241009,경강선,부발,1948,2003,20241012
20241009,경강선,이천,2356,2456,20241012
20241009,경강선,신둔도예촌,1186,1157,20241012
20241009,경강선,곤지암,1927,2079,20241012
20241009,경강선,초월,2192,1974,20241012
20241009,경강선,경기광주,4860,4725,20241012
20241009,경강선,삼동,1537,1426,20241012
20241009,경강선,이매,760,652,20241012
20241009,경강선,판교,3390,2917,20241012
20241009,9호선2~3단계,중앙보훈병원,5400,5029,20241012
20241009,9호선2~3단계,둔촌오륜,688,814,20241012
20241009,9호선2~3단계,올림픽공원(한국체대),5578,6171,20241012
20241009,9호선2~3단계,한성백제,2363,1915,20241012
20241009,9호선2~3단계,송파나루,3817,4187,20241012
20241009,9호선2~3단계,석촌,6879,6040,20241012
20241009,9호선2~3단계,석촌고분,4658,4585,20241012
20241009,9호선2~3단계,삼전,5085,4671,20241012
20241009,9호선2~3단계,종합운동장,2848,2733,20241012
20241009,9호선2~3단계,봉은사,11945,12392,20241012
20241009,9호선2~3단계,삼성중앙,2817,2824,20241012
20241009,9호선2~3단계,선정릉,4161,4758,20241012
20241009,9호선2~3단계,언주,4667,4665,20241012
20241009,9호선,신논현,19211,19605,20241012
20241009,9호선,사평,2299,2237,20241012
20241009,9호선,고속터미널,14043,19368,20241012
20241009,9호선,신반포,2802,2717,20241012
20241009,9호선,구반포,862,879,20241012
20241009,9호선,동작(현충원),1606,1535,20241012
20241009,9호선,흑석(중앙대입구),5526,5344,20241012
20241009,9호선,노들,4473,3759,20241012
20241009,9호선,노량진,20335,21057,20241012
20241009,9호선,샛강,2997,2862,20241012
20241009,9호선,여의도,14178,13781,20241012
20241009,9호선,국회의사당,6498,6802,20241012
20241009,9호선,당산,11507,10957,20241012
20241009,9호선,선유도,4659,4511,20241012
20241009,9호선,신목동,2560,2283,20241012
20241009,9호선,염창,10975,10642,20241012
20241009,9호선,등촌,7090,6946,20241012
20241009,9호선,증미,3394,3313,20241012
20241009,9호선,가양,12952,12763,20241012
20241009,9호선,양천향교,5781,5613,20241012
20241009,9호선,마곡나루(서울식물원),8338,8296,20241012
20241009,9호선,신방화,4323,4100,20241012
20241009,9호선,공항시장,2100,2270,20241012
20241009,9호선,김포공항,5191,9170,20241012
20241009,9호선,개화,1549,1292,20241012
20241009,8호선,남위례,4700,4656,20241012
20241009,8호선,모란,7888,6442,20241012
20241009,8호선,수진,4257,3933,20241012
20241009,8호선,신흥,3905,4096,20241012
20241009,8호선,단대오거리,8375,7914,20241012
20241009,8호선,남한산성입구(성남법원.검찰청),8936,8058,20241012
20241009,8호선,산성,4428,4816,20241012
20241009,8호선,복정,5563,4961,20241012
20241009,8호선,장지,11617,11032,20241012
20241009,8호선,문정,8144,8297,20241012
20241009,8호선,가락시장,5902,6577,20241012
20241009,8호선,송파,6040,5965,20241012
20241009,8호선,석촌,6199,7610,20241012
20241009,8호선,잠실(송파구청),15823,17557,20241012
20241009,8호선,몽촌토성(평화의문),6015,6119,20241012
20241009,8호선,강동구청,6209,6226,20241012
20241009,8호선,천호(풍납토성),12375,13601,20241012
20241009,8호선,암사,11351,10753,20241012
20241009,8호선,암사역사공원,4027,3775,20241012
20241009,7호선,온수(성공회대입구),5099,5163,20241012
20241009,7호선,천왕,6579,6336,20241012
20241009,7호선,광명사거리,14705,14642,20241012
20241009,7호선,철산,13538,13733,20241012
20241009,7호선,가산디지털단지,12641,12335,20241012
20241009,7호선,남구로,7446,7757,20241012
20241009,7호선,대림(구로구청),7397,7365,20241012
20241009,7호선,신풍,7323,6944,20241012
20241009,7호선,보라매,4212,4366,20241012
20241009,7호선,신대방삼거리,9405,8933,20241012
20241009,7호선,장승배기,5777,5565,20241012
20241009,7호선,상도,7710,7412,20241012
20241009,7호선,숭실대입구(살피재),8477,8521,20241012
20241009,7호선,남성,7179,6882,20241012
20241009,7호선,이수,11087,10362,20241012
20241009,7호선,내방,7328,7090,20241012
20241009,7호선,고속터미널,11429,9378,20241012
20241009,7호선,반포,4586,4399,20241012
20241009,7호선,논현,8831,9175,20241012
20241009,7호선,학동,8289,8535,20241012
20241009,7호선,강남구청,7699,8662,20241012
20241009,7호선,청담,9323,9714,20241012
20241009,7호선,자양(뚝섬한강공원),20665,21119,20241012
20241009,7호선,건대입구,10652,10954,20241012
20241009,7호선,어린이대공원(세종대),12817,13119,20241012
20241009,분당선,망포,8116,8022,20241012
20241009,1호선,서울역,36550,34259,20241012
20241009,1호선,시청,25381,26667,20241012
20241009,1호선,종각,22552,19730,20241012
20241009,1호선,종로3가,25102,21498,20241012
20241009,1호선,종로5가,21343,20604,20241012
20241009,1호선,동대문,12350,12538,20241012
20241009,1호선,신설동,9571,9324,20241012
20241009,1호선,제기동,16703,17996,20241012
20241009,1호선,청량리(서울시립대입구),20250,19800,20241012
20241009,1호선,동묘앞,12120,13178,20241012
20241009,2호선,시청,14857,13219,20241012
20241009,2호선,을지로입구,29646,28612,20241012
20241009,2호선,을지로3가,13088,12482,20241012
20241009,2호선,을지로4가,8887,8882,20241012
20241009,2호선,동대문역사문화공원(DDP),13703,15812,20241012
20241009,2호선,신당,11389,12247,20241012
20241009,분당선,미금,9515,10009,20241012
20241009,분당선,오리,7002,5802,20241012
20241009,분당선,이매,3877,3747,20241012
20241009,분당선,보정,1484,1450,20241012
20241009,분당선,죽전,9991,10762,20241012
20241009,분당선,구성,4359,4487,20241012
20241009,분당선,신갈,2600,2646,20241012
20241009,분당선,기흥,6542,6181,20241012
20241009,분당선,상갈,3735,3637,20241012
20241009,분당선,청명,2807,2851,20241012
20241009,분당선,영통,5858,5838,20241012
20241009,분당선,매탄권선,3231,3147,20241012
20241009,분당선,수원시청,9014,8825,20241012
20241009,분당선,매교,3099,3235,20241012
20241009,서해선,김포공항,2447,3571,20241012
20241009,서해선,원종,3768,3605,20241012
20241009,서해선,부천종합운동장,1611,1400,20241012
20241009,수인선,고색,2840,2916,20241012
20241009,수인선,오목천,2546,2269,20241012
20241009,수인선,어천,1133,1122,20241012
20241009,수인선,야목,299,257,20241012
20241009,수인선,사리,3749,3235,20241012
20241009,수인선,달월,58,61,20241012
20241009,수인선,월곶,2876,2701,20241012
20241009,수인선,소래포구,7598,7677,20241012
20241009,수인선,인천논현,3896,4154,20241012
20241009,수인선,호구포,2316,2336,20241012
20241009,수인선,남동인더스파크,922,948,20241012
20241009,수인선,연수,3859,3807,20241012
20241010,수인선,송도,2902,2585,20241013
20241010,수인선,인하대,9049,8637,20241013
20241010,수인선,숭의,4921,4550,20241013
20241010,수인선,신포,2112,2151,20241013
20241010,수인선,인천,1184,1917,20241013
20241010,신림선,샛강,3401,3873,20241013
20241010,신림선,대방,3202,2399,20241013
20241010,신림선,서울지방병무청,3517,3704,20241013
20241010,신림선,보라매,4895,4366,20241013
20241010,신림선,보라매공원,2625,2852,20241013
20241010,신림선,보라매병원,8724,9133,20241013
20241010,신림선,당곡,5398,5230,20241013
20241010,신림선,신림,2312,2879,20241013
20241010,신림선,서원,3870,3296,20241013
20241010,신림선,서울대벤처타운,10424,9538,20241013
20241010,신림선,관악산(서울대),3715,3778,20241013
20241010,안산선,산본,17942,19219,20241013
20241010,안산선,대야미,5548,4997,20241013
20241010,안산선,반월,4808,4703,20241013
20241010,안산선,상록수,17593,17793,20241013
20241010,안산선,한대앞,11961,11893,20241013
20241010,안산선,중앙,20364,21255,20241013
20241010,안산선,고잔,10415,9847,20241013
20241010,안산선,초지,5953,6000,20241013
20241010,7호선,면목,17330,16012,20241013
20241010,7호선,상봉,18964,18483,20241013
20241010,7호선,중화,12086,11908,20241013
20241010,7호선,먹골,11120,11171,20241013
20241010,안산선,안산,12583,11722,20241013
20241010,안산선,신길온천,2413,2141,20241013
20241010,안산선,정왕,11682,11672,20241013
20241010,안산선,오이도,8955,8892,20241013
20241010,안산선,수리산,4609,3792,20241013
20241010,우이신설선,북한산우이,3206,2832,20241013
20241010,우이신설선,솔밭공원,2981,2932,20241013
20241010,우이신설선,4.19민주묘지,4715,4566,20241013
20241010,우이신설선,가오리,4719,4685,20241013
20241010,우이신설선,화계,4120,3955,20241013
20241010,우이신설선,삼양,2392,2526,20241013
20241010,우이신설선,삼양사거리,2913,2882,20241013
20241010,우이신설선,솔샘,6574,6485,20241013
20241010,우이신설선,북한산보국문,7293,7054,20241013
20241010,우이신설선,정릉,5372,5006,20241013
20241010,우이신설선,성신여대입구(돈암),4139,4348,20241013
20241010,우이신설선,보문,1902,2027,20241013
20241010,우이신설선,신설동,2813,2642,20241013
20241010,일산선,원흥,13259,12588,20241013
20241010,일산선,지축,6,0,20241013
20241010,일산선,삼송,22101,21073,20241013
20241010,일산선,원당,12939,12389,20241013
20241010,일산선,화정,19486,19864,20241013
20241010,일산선,대곡,3840,2709,20241013
20241010,일산선,백석,11427,11478,20241013
20241010,일산선,마두,9529,9619,20241013
20241010,일산선,정발산,8403,8570,20241013
20241010,일산선,주엽,11770,12117,20241013
20241010,일산선,대화,15870,12045,20241013
20241010,장항선,봉명,1647,1579,20241013
20241010,장항선,쌍용(나사렛대),3645,3463,20241013
20241010,장항선,아산,4858,4537,20241013
20241010,장항선,탕정,2161,1861,20241013
20241010,장항선,배방,1437,1385,20241013
20241010,장항선,온양온천,4822,4895,20241013
20241010,장항선,신창(순천향대),3509,2923,20241013
20241010,중앙선,회기,31193,29816,20241013
20241010,중앙선,중랑,6269,6059,20241013
20241010,중앙선,상봉,6504,6355,20241013
20241010,중앙선,망우,8743,8421,20241013
20241010,중앙선,양원,3828,3740,20241013
20241010,7호선,태릉입구,10094,9430,20241013
20241010,7호선,공릉(서울과학기술대),13998,13910,20241013
20241010,7호선,하계,20830,19645,20241013
20241010,7호선,중계,16822,15536,20241013
20241010,7호선,노원,21565,23021,20241013
20241010,7호선,마들,15080,14232,20241013
20241010,7호선,수락산,13968,13825,20241013
20241010,7호선,도봉산,10702,12055,20241013
20241010,7호선,장암,3218,1311,20241013
20241010,6호선,봉화산(서울의료원),10067,9360,20241013
20241010,6호선,화랑대(서울여대입구),14464,11571,20241013
20241010,6호선,태릉입구,6458,7458,20241013
20241010,6호선,석계,14213,14590,20241013
20241010,6호선,상월곡(한국과학기술연구원),7839,7161,20241013
20241010,6호선,월곡(동덕여대),14671,14117,20241013
20241010,6호선,고려대(종암),11257,10741,20241013
20241010,6호선,안암(고대병원앞),16934,17190,20241013
20241010,6호선,보문,9294,8765,20241013
20241010,6호선,창신,4170,3406,20241013
20241010,6호선,동묘앞,9180,9672,20241013
20241010,6호선,신당,9335,10080,20241013
20241010,6호선,청구,4341,4458,20241013
20241010,6호선,약수,4352,4212,20241013
20241010,6호선,버티고개,2478,2537,20241013
20241010,6호선,구산,9438,6959,20241013
20241010,4호선,미아사거리,29498,28878,20241013
20241010,경강선,신둔도예촌,1765,1601,20241013
20241010,경강선,이천,3021,3256,20241013
20241010,경강선,부발,2581,2517,20241013
20241010,경강선,세종대왕릉,351,355,20241013
20241010,경강선,여주,3459,3239,20241013
20241010,경강선,성남,1123,1010,20241013
20241010,경부선,서울역,9214,3365,20241013
20241010,경부선,남영,11140,11928,20241013
20241010,경부선,용산,40222,41417,20241013
20241010,6호선,새절(신사),14662,13808,20241013
20241010,6호선,증산(명지대앞),10830,10849,20241013
20241010,6호선,디지털미디어시티,17252,18650,20241013
20241010,6호선,월드컵경기장(성산),5627,5899,20241013
20241010,6호선,마포구청,16745,15095,20241013
20241010,6호선,망원,16252,17412,20241013
20241010,6호선,합정,14522,14145,20241013
20241010,6호선,상수,11141,12553,20241013
20241010,6호선,광흥창(서강),10984,10459,20241013
20241010,6호선,대흥(서강대앞),11400,11969,20241013
20241010,6호선,공덕,22079,21784,20241013
20241010,6호선,효창공원앞,8982,8287,20241013
20241010,6호선,삼각지,8518,7429,20241013
20241010,6호선,녹사평(용산구청),5665,5698,20241013
20241010,6호선,이태원,11226,11866,20241013
20241010,6호선,한강진,10788,12709,20241013
20241010,2호선,낙성대(강감찬),30777,30496,20241013
20241010,2호선,서울대입구(관악구청),51855,49976,20241013
20241010,2호선,봉천,27091,25285,20241013
20241010,2호선,신림,60119,58596,20241013
20241010,2호선,신대방,27878,26831,20241013
20241010,2호선,구로디지털단지,64499,63736,20241013
20241010,2호선,대림(구로구청),26259,26890,20241013
20241010,2호선,신도림,54408,52811,20241013
20241010,2호선,문래,25883,26423,20241013
20241010,2호선,영등포구청,25684,26286,20241013
20241010,2호선,당산,21262,24898,20241013
20241010,2호선,합정,33454,36061,20241013
20241010,2호선,홍대입구,69795,74445,20241013
20241010,2호선,신촌,42912,43706,20241013
20241010,2호선,이대,20384,22996,20241013
20241010,2호선,아현,12651,11884,20241013
20241010,2호선,충정로(경기대입구),11450,12102,20241013
20241010,2호선,용답,3408,3463,20241013
20241010,2호선,신답,1938,2071,20241013
20241010,2호선,신설동,3903,3773,20241013
20241010,2호선,도림천,1489,1558,20241013
20241010,2호선,양천구청,7919,8366,20241013
20241010,2호선,신정네거리,11108,11509,20241013
20241010,2호선,용두(동대문구청),2883,2963,20241013
20241010,3호선,지축,8675,8560,20241013
20241010,3호선,구파발,24899,23749,20241013
20241010,3호선,연신내,37396,35672,20241013
20241010,3호선,불광,18657,19634,20241013
20241010,3호선,녹번,17676,16202,20241013
20241010,중앙선,구리,10321,10588,20241013
20241010,3호선,홍제,20519,19400,20241013
20241010,3호선,무악재,5032,4978,20241013
20241010,3호선,독립문,8785,9167,20241013
20241010,3호선,경복궁(정부서울청사),30325,31021,20241013
20241010,3호선,안국,30112,31676,20241013
20241010,3호선,종로3가,13130,14657,20241013
20241010,3호선,을지로3가,13169,13053,20241013
20241010,3호선,도곡,6832,6818,20241013
20241010,3호선,대치,14146,14315,20241013
20241010,3호선,학여울,2297,2289,20241013
20241010,3호선,대청,13811,12946,20241013
20241010,3호선,일원,12916,12524,20241013
20241010,3호선,수서,20287,20436,20241013
20241010,3호선,가락시장,10388,10295,20241013
20241010,3호선,경찰병원,8883,9034,20241013
20241010,3호선,오금,7778,6988,20241013
20241010,4호선,당고개,10666,9050,20241013
20241010,4호선,상계,21889,20435,20241013
20241010,4호선,노원,23272,26138,20241013
20241010,4호선,창동,29568,31313,20241013
20241010,4호선,쌍문,32962,30991,20241013
20241010,4호선,수유(강북구청),38008,37886,20241013
20241010,4호선,미아(서울사이버대학),18110,17494,20241013
20241010,4호선,길음,25555,25661,20241013
20241010,4호선,성신여대입구(돈암),25176,23996,20241013
20241010,4호선,한성대입구(삼선교),16487,16179,20241013
20241010,4호선,혜화,39998,40174,20241013
20241010,4호선,동대문,22361,22907,20241013
20241010,4호선,동대문역사문화공원(DDP),21365,19257,20241013
20241010,4호선,충무로,37126,38004,20241013
20241010,4호선,명동,36622,39190,20241013
20241010,4호선,회현(남대문시장),31582,32923,20241013
20241010,4호선,서울역,15215,24017,20241013
20241010,4호선,숙대입구(갈월),17674,17132,20241013
20241010,4호선,삼각지,6626,7517,20241013
20241010,4호선,신용산,21809,23081,20241013
20241010,4호선,이촌(국립중앙박물관),9244,10384,20241013
20241010,4호선,동작(현충원),1735,1926,20241013
20241010,4호선,총신대입구(이수),21397,23052,20241013
20241010,4호선,사당,28482,25434,20241013
20241010,4호선,남태령,1561,1345,20241013
20241010,5호선,방화,7698,7342,20241013
20241010,5호선,개화산,6967,6564,20241013
20241010,5호선,김포공항,12155,7811,20241013
20241010,5호선,송정,7036,6750,20241013
20241010,5호선,마곡,13630,13854,20241013
20241010,5호선,발산,25036,25977,20241013
20241010,5호선,우장산,16802,16586,20241013
20241010,5호선,화곡,31295,29048,20241013
20241010,중앙선,도농,11773,10803,20241013
20241010,중앙선,양정,721,607,20241013
20241010,중앙선,덕소,6386,6356,20241013
20241010,중앙선,도심,3071,2430,20241013
20241010,중앙선,팔당,941,984,20241013
20241010,중앙선,운길산,1195,1128,20241013
20241010,중앙선,양수,2194,2129,20241013
20241010,중앙선,신원,229,206,20241013
20241010,중앙선,국수,852,834,20241013
20241010,중앙선,아신,665,671,20241013
20241010,중앙선,오빈,358,381,20241013
20241010,중앙선,양평,3672,3645,20241013
20241010,중앙선,원덕,452,413,20241013
20241010,분당선,신갈,5489,5405,20241013
20241010,중앙선,용문,4174,4100,20241013
20241010,중앙선,지평,63,75,20241013
20241010,분당선,기흥,12931,11949,20241013
20241010,분당선,구성,7530,7694,20241013
20241010,분당선,상갈,6240,5885,20241013
20241010,분당선,청명,5272,5116,20241013
20241010,분당선,영통,10047,10226,20241013
20241010,분당선,망포,17494,16689,20241013
20241010,분당선,매탄권선,6218,6027,20241013
20241010,분당선,수원시청,15077,16170,20241013
20241010,분당선,매교,6247,6045,20241013
20241010,서해선,김포공항,2836,3998,20241013
20241010,서해선,원종,5385,5492,20241013
20241010,서해선,부천종합운동장,3109,2539,20241013
20241010,수인선,고색,6651,6323,20241013
20241010,수인선,오목천,5694,4992,20241013
20241010,수인선,어천,1524,1527,20241013
20241010,수인선,야목,464,390,20241013
20241010,수인선,사리,5831,5111,20241013
20241010,경원선,방학,11441,10858,20241013
20241010,경원선,창동,1,0,20241013
20241010,경원선,녹천,5112,4280,20241013
20241010,경원선,월계,8901,8103,20241013
20241010,경원선,광운대,10319,9843,20241013
20241010,경원선,석계,8359,9650,20241013
20241010,경원선,신이문,9519,8763,20241013
20241010,경원선,외대앞,12321,12139,20241013
20241010,경원선,청량리(서울시립대입구),18053,18511,20241013
20241010,경원선,왕십리(성동구청),17898,17719,20241013
20241010,경원선,응봉,2157,1783,20241013
20241010,경원선,옥수,70,59,20241013
20241010,경원선,한남,4432,4327,20241013
20241010,경원선,서빙고,2574,2383,20241013
20241010,경원선,이촌(국립중앙박물관),4692,3684,20241013
20241010,경부선,광명,4240,3711,20241013
20241010,경부선,서동탄,1779,1439,20241013
20241010,경부선,당정,7869,7460,20241013
20241010,경부선,천안,7717,7084,20241013
20241010,경부선,두정,9638,9612,20241013
20241010,경부선,직산,1161,1144,20241013
20241010,경부선,성환,7411,6792,20241013
20241010,경부선,평택,14890,14443,20241013
20241010,경부선,평택지제,4561,4614,20241013
20241010,경부선,서정리,9160,8701,20241013
20241010,경부선,송탄,4854,4637,20241013
20241010,경부선,진위,1982,1817,20241013
20241010,경부선,오산,11608,11790,20241013
20241010,경부선,오산대,4451,4168,20241013
20241010,경부선,세마,3791,3646,20241013
20241010,경부선,병점,17883,17644,20241013
20241010,경부선,세류,3878,3507,20241013
20241010,경부선,독산,19934,20663,20241013
20241010,경부선,수원,39986,41637,20241013
20241010,경부선,화서,12275,11799,20241013
20241010,경부선,성균관대,18465,17967,20241013
20241010,경부선,의왕,10760,10769,20241013
20241010,경부선,군포,8118,7960,20241013
20241010,경부선,금정,31628,32346,20241013
20241010,경부선,명학,10709,10667,20241013
20241010,경부선,안양,27838,27899,20241013
20241010,경부선,관악,8091,7752,20241013
20241010,경부선,석수,9761,9032,20241013
20241010,경부선,금천구청,12734,12834,20241013
20241010,경부선,가산디지털단지,21297,23754,20241013
20241010,경부선,구로,19474,19669,20241013
20241010,경부선,신길,9883,8329,20241013
20241010,경부선,신도림,4531,4747,20241013
20241010,경부선,영등포,41933,42810,20241013
20241010,경부선,대방,11936,13466,20241013
20241010,경부선,노량진,9616,9516,20241013
20241010,경강선,곤지암,2635,2532,20241013
20241010,경강선,초월,4169,3914,20241013
20241010,경강선,경기광주,9085,8776,20241013
20241010,경강선,삼동,2980,2678,20241013
20241010,경강선,이매,1255,1131,20241013
20241010,경강선,판교,6503,6150,20241013
20241010,9호선2~3단계,중앙보훈병원,14721,12989,20241013
20241010,9호선2~3단계,둔촌오륜,1423,1387,20241013
20241010,9호선2~3단계,올림픽공원(한국체대),7263,7569,20241013
20241010,9호선2~3단계,한성백제,3386,3014,20241013
20241010,9호선2~3단계,송파나루,6047,6499,20241013
20241010,9호선2~3단계,석촌,10598,9498,20241013
20241010,9호선2~3단계,석촌고분,8192,7844,20241013
20241010,9호선2~3단계,삼전,8938,8324,20241013
20241010,8호선,암사역사공원,6514,5913,20241013
20241010,7호선,온수(성공회대입구),12079,11064,20241013
20241010,7호선,천왕,13257,12878,20241013
20241010,7호선,광명사거리,22350,21921,20241013
20241010,7호선,철산,24240,24692,20241013
20241010,7호선,가산디지털단지,50371,51452,20241013
20241010,7호선,남구로,16778,17617,20241013
20241010,7호선,대림(구로구청),9232,9019,20241013
20241010,7호선,신풍,12665,11847,20241013
20241010,7호선,보라매,7268,7734,20241013
20241010,7호선,신대방삼거리,16799,15900,20241013
20241010,7호선,장승배기,10799,10283,20241013
20241010,7호선,상도,14535,14451,20241013
20241010,7호선,숭실대입구(살피재),17646,17952,20241013
20241010,7호선,남성,12996,12462,20241013
20241010,2호선,강변(동서울터미널),30324,26797,20241013
20241010,2호선,구의(광진구청),28092,27236,20241013
20241010,2호선,건대입구,38795,40361,20241013
20241010,2호선,성수,49024,53526,20241013
20241010,2호선,뚝섬,28421,30277,20241013
20241010,2호선,한양대,16217,18461,20241013
20241010,2호선,왕십리(성동구청),17846,15100,20241013
20241010,2호선,상왕십리,16061,15896,20241013
20241010,2호선,신당,16532,16944,20241013
20241010,2호선,동대문역사문화공원(DDP),16239,18661,20241013
20241010,2호선,을지로4가,16214,16173,20241013
20241010,2호선,을지로3가,27694,27830,20241013
20241010,2호선,을지로입구,53984,55945,20241013
20241010,2호선,시청,31411,30202,20241013
20241010,1호선,동묘앞,9649,9747,20241013
20241010,1호선,청량리(서울시립대입구),24918,24397,20241013
20241010,1호선,제기동,19222,19479,20241013
20241010,1호선,신설동,15960,15746,20241013
20241010,1호선,동대문,12502,10868,20241013
20241010,1호선,종로5가,26655,26232,20241013
20241010,1호선,종로3가,28326,25271,20241013
20241010,1호선,종각,43567,43789,20241013
20241010,1호선,시청,29608,29695,20241013
20241010,1호선,서울역,59603,55737,20241013
20241010,7호선,이수,18133,17444,20241013
20241010,7호선,내방,17399,17241,20241013
20241010,7호선,고속터미널,18107,15509,20241013
20241010,7호선,반포,7258,7156,20241013
20241010,7호선,논현,21525,21839,20241013
20241010,7호선,학동,27487,28489,20241013
20241010,7호선,강남구청,18799,20744,20241013
20241010,7호선,청담,21482,23440,20241013
20241010,7호선,자양(뚝섬한강공원),10968,10563,20241013
20241010,3호선,약수,14414,14181,20241013
20241010,3호선,금호,8930,8398,20241013
20241010,3호선,옥수,10092,10273,20241013
20241010,3호선,압구정,34923,37531,20241013
20241010,3호선,신사,30187,31994,20241013
20241010,3호선,잠원,5936,5675,20241013
20241010,3호선,고속터미널,47596,43715,20241013
20241010,3호선,교대(법원.검찰청),19719,11798,20241013
20241010,3호선,남부터미널(예술의전당),33364,34083,20241013
20241010,3호선,양재(서초구청),42472,45960,20241013
20241010,6호선,돌곶이,11881,10854,20241013
20241010,3호선,동대입구,13354,14719,20241013
20241010,3호선,매봉,14427,13697,20241013
20241010,3호선,충무로,7,0,20241013
20241010,2호선,잠실나루,17929,17367,20241013
20241010,2호선,잠실(송파구청),80316,79605,20241013
20241010,2호선,잠실새내,26037,24853,20241013
20241010,2호선,종합운동장,9158,10224,20241013
20241010,2호선,삼성(무역센터),61753,63621,20241013
20241010,2호선,선릉,67151,59371,20241013
20241010,2호선,역삼,59362,68712,20241013
20241010,2호선,강남,86837,85641,20241013
20241010,2호선,교대(법원.검찰청),36465,43408,20241013
20241010,2호선,서초,25889,25719,20241013
20241010,2호선,방배,21025,21934,20241013
20241010,2호선,사당,44397,48048,20241013
20241010,경춘선,마석,4620,4540,20241013
20241010,경춘선,천마산,1799,1678,20241013
20241010,경춘선,평내호평,7847,7576,20241013
20241010,경춘선,금곡,1777,1799,20241013
20241010,경춘선,사릉,2536,2454,20241013
20241010,경춘선,퇴계원,3997,3702,20241013
20241010,경춘선,별내,3261,2954,20241013
20241010,경춘선,갈매,3236,2850,20241013
20241010,경춘선,신내,3289,3055,20241013
20241010,경인선,도화,4819,4545,20241013
20241010,경인선,중동,10320,9701,20241013
20241010,경인선,온수(성공회대입구),7532,7153,20241013
20241010,경인선,도원,3834,3696,20241013
20241010,경인선,간석,6521,6284,20241013
20241010,경인선,부개,9865,9220,20241013
20241010,경인선,소사,8604,8150,20241013
20241010,9호선,개화,3386,2233,20241013
20241010,8호선,남위례,8494,8308,20241013
20241010,8호선,모란,5236,4135,20241013
20241010,8호선,수진,6189,5662,20241013
20241010,8호선,신흥,5588,5716,20241013
20241010,8호선,단대오거리,13926,13293,20241013
20241010,8호선,남한산성입구(성남법원.검찰청),16423,15359,20241013
20241010,8호선,산성,7116,7237,20241013
20241010,8호선,복정,11488,9802,20241013
20241010,8호선,장지,18986,17832,20241013
20241010,8호선,문정,25578,26915,20241013
20241010,8호선,가락시장,9543,10365,20241013
20241010,8호선,송파,10709,10492,20241013
20241010,8호선,석촌,9422,10631,20241013
20241010,8호선,잠실(송파구청),17908,21492,20241013
20241010,8호선,몽촌토성(평화의문),8389,8375,20241013
20241010,8호선,강동구청,12185,12552,20241013
20241010,8호선,천호(풍납토성),18403,20694,20241013
20241010,8호선,암사,18823,17083,20241013
20241010,분당선,복정,4,0,20241013
20241010,9호선2~3단계,종합운동장,5334,5372,20241013
20241010,경인선,구일,7921,7882,20241013
20241010,경인선,인천,4575,3489,20241013
20241010,경인선,동인천,15255,14214,20241013
20241010,분당선,죽전,16215,17666,20241013
20241010,분당선,보정,2976,2653,20241013
20241010,분당선,이매,6648,6184,20241013
20241010,분당선,오리,12756,11035,20241013
20241010,분당선,미금,16831,17762,20241013
20241010,분당선,정자,20901,22089,20241013
20241010,분당선,수내,15542,15760,20241013
20241010,분당선,서현,25736,26304,20241013
20241010,분당선,야탑,28705,30299,20241013
20241010,분당선,모란,21913,21826,20241013
20241010,분당선,태평,14564,13879,20241013
20241010,분당선,가천대,13699,14212,20241013
20241010,분당선,선정릉,8400,8974,20241013
20241010,분당선,강남구청,10963,12887,20241013
20241010,분당선,압구정로데오,20211,22369,20241013
20241010,분당선,서울숲,14428,14871,20241013
20241010,분당선,수원,8440,7896,20241013
20241010,분당선,수서,18627,19281,20241013
20241010,분당선,대모산입구,6947,6605,20241013
20241010,분당선,개포동,5181,5190,20241013
20241010,분당선,구룡,4218,4166,20241013
20241010,분당선,도곡,8433,8766,20241013
20241010,분당선,한티,16687,18367,20241013
20241010,분당선,선릉,15183,23163,20241013
20241010,과천선,범계,30442,30415,20241013
20241010,과천선,평촌,20323,19806,20241013
20241010,과천선,인덕원,29249,30000,20241013
20241010,과천선,정부과천청사,14191,15090,20241013
20241010,과천선,과천,7394,6760,20241013
20241010,과천선,대공원,5172,5226,20241013
20241010,과천선,경마공원,1485,1487,20241013
20241010,과천선,선바위,8937,7748,20241013
20241010,공항철도 1호선,영종,4549,4514,20241013
20241010,공항철도 1호선,인천공항2터미널,8049,6270,20241013
20241010,공항철도 1호선,인천공항1터미널,16388,13285,20241013
20241010,공항철도 1호선,공항화물청사,2239,2455,20241013
20241010,공항철도 1호선,운서,10094,10609,20241013
20241010,공항철도 1호선,청라국제도시,8384,8048,20241013
